36bit_Pos_1_A.x	36bit_Pos_1_A.y	36bit_Pos_1_A.z	36bit_Pos_2_A.x	36bit_Pos_2_A.y	36bit_Pos_2_A.z	36bit_Pos_3_A.x	36bit_Pos_3_A.y	36bit_Pos_3_A.z	36bit_Pos_1_C.x	36bit_Pos_1_C.y	36bit_Pos_1_C.z	36bit_Pos_2_C.x	36bit_Pos_2_C.y	36bit_Pos_2_C.z	36bit_Pos_3_C.x	36bit_Pos_3_C.y	36bit_Pos_3_C.z	36bit_Pos_1_G.x	36bit_Pos_1_G.y	36bit_Pos_1_G.z	36bit_Pos_2_G.x	36bit_Pos_2_G.y	36bit_Pos_2_G.z	36bit_Pos_3_G.x	36bit_Pos_3_G.y	36bit_Pos_3_G.z	36bit_Pos_1_T.x	36bit_Pos_1_T.y	36bit_Pos_1_T.z	36bit_Pos_2_T.x	36bit_Pos_2_T.y	36bit_Pos_2_T.z	36bit_Pos_3_T.x	36bit_Pos_3_T.y	36bit_Pos_3_T.z
0.1	0.1	0.1	0.1	-0.1	-0.1	-0.1	-0.1	0.1	-0.1	-0.1	0.1	0.1	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1	-0.1	0.1	-0.2	0.0	0.0	-0.1	-0.1	0.1	-0.1	0.1	-0.1
0.3	0.1	0.1	0.1	-0.1	-0.1	0.0	0.0	0.0	-0.1	-0.1	0.1	0.0	0.0	0.0	0.2	0.2	0.2	0.0	0.0	0.0	-0.1	0.1	-0.1	-0.1	0.1	-0.1	0.0	0.0	0.0	-0.1	0.1	-0.1	0.0	0.0	0.0
0.2	-0.2	-0.2	0.1	-0.1	-0.1	0.1	-0.1	-0.1	-0.1	0.1	-0.1	0.0	0.0	0.0	0.1	0.1	0.1	0.1	0.1	0.1	0.0	0.2	0.0	-0.1	0.1	-0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.2	0.2	0.2	-0.1	-0.1	0.1	0.1	0.1	0.1	0.0	0.0	0.0	0.1	0.1	0.1	0.0	0.0	0.0	-0.1	0.1	-0.1	0.0	0.0	0.0	0.0	0.0	0.0	-0.1	-0.1	0.1	-0.1	-0.1	0.1	0.0	-0.2	0.0
0.1	0.1	0.1	0.1	0.1	0.1	0.2	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.1	0.0	0.0	0.0	-0.3	-0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1	-0.1	0.1	0.1	-0.1	-0.1
0.0	-0.2	0.0	0.1	-0.1	-0.1	0.0	0.0	0.0	0.1	-0.1	-0.1	0.0	0.0	0.0	0.2	0.0	0.0	0.1	0.1	0.1	-0.2	0.2	-0.2	0.1	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.1	-0.1	0.1	0.0	-0.2	0.0	0.0	0.0	0.0	0.2	0.2	0.2	0.0	0.0	0.0	-0.1	-0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	-0.1	0.1	-0.1	-0.1	-0.1	0.1	-0.1	0.1	-0.1	0.1	0.1	0.1
-0.2	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.1	0.0	0.0	0.0	0.1	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2	0.0	-0.2	-0.2	0.2	0.0	0.0	0.2
-0.1	0.1	-0.1	-0.1	0.1	-0.1	0.0	0.0	0.0	0.0	0.0	0.0	-0.1	-0.1	0.1	0.0	0.0	0.2	0.2	0.0	0.0	-0.1	0.1	-0.1	0.0	0.0	0.0	0.1	-0.1	-0.1	0.0	0.0	0.0	0.1	-0.1	-0.1
-0.1	0.1	-0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	-0.1	-0.1	0.1	-0.3	0.3	-0.3	0.0	0.0	0.0	0.1	0.1	0.1
-0.2	0.0	0.0	0.0	0.0	0.0	-0.1	0.1	-0.1	-0.1	-0.1	0.1	0.1	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1	0.1	-0.1	-0.2	-0.2	0.2	0.0	0.0	0.2
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2	0.2	-0.2	-0.2	0.0	0.0	0.1	-0.1	-0.1	-0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1	-0.1	0.1	-0.2	0.2	-0.2
-0.2	-0.2	0.2	0.0	0.0	0.0	0.0	0.0	0.0	-0.1	0.1	-0.1	0.0	-0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.2	0.2	-0.1	0.1	-0.1	0.1	-0.1	-0.1	-0.1	0.1	-0.1
0.1	-0.1	-0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1	0.1	-0.1	0.1	0.1	0.1	0.0	0.0	0.0	0.1	-0.1	-0.1	-0.1	-0.1	0.1	-0.3	0.1	-0.1	-0.1	-0.1	0.1	-0.1	-0.1	0.1
0.0	0.0	0.0	0.0	0.0	0.0	-0.2	-0.2	0.2	-0.1	0.1	-0.1	0.3	0.1	0.1	0.0	0.0	0.0	-0.1	0.1	-0.1	0.0	0.0	0.0	-0.1	0.1	-0.1	-0.2	0.2	-0.2	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.2	0.0	-0.1	0.1	-0.1	0.1	0.1	0.1	-0.1	-0.1	0.1	0.1	0.1	0.1	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1	-0.1	0.1	-0.1	0.1	-0.1	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1	-0.1	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1	0.1	-0.1	-0.1	-0.1	0.1	-0.1	-0.3	0.1	-0.2	0.2	-0.2
-0.1	0.1	-0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1	-0.1	0.1	0.1	-0.1	-0.1	0.0	0.0	-0.2	-0.2	0.0	0.0	0.0	0.0	0.0	0.1	-0.1	-0.1	0.0	0.0	0.0	0.0	0.0	0.2
0.0	0.0	0.0	0.1	-0.1	-0.1	-0.1	0.1	-0.1	0.1	0.1	0.1	0.0	0.0	0.2	0.0	0.0	0.0	-0.2	0.2	-0.2	0.0	0.0	0.0	0.1	-0.1	-0.1	0.1	-0.1	-0.1	0.0	0.0	0.0	-0.1	-0.1	0.1
0.0	0.0	0.0	0.2	0.0	0.0	0.1	-0.1	-0.1	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	-0.1	0.1	-0.1	0.0	0.0	0.0	-0.1	-0.1	0.1	-0.1	0.1	-0.1
0.0	-0.2	0.0	0.0	0.0	0.0	0.1	0.1	0.1	0.1	0.1	0.1	0.0	0.0	0.0	0.0	0.2	0.0	-0.1	-0.1	0.1	0.1	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	-0.2	0.2	-0.2	0.0	0.0	0.0
0.1	-0.1	-0.1	-0.1	0.1	-0.1	0.2	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.1	0.1	-0.1	-0.1	0.1	0.1	-0.1	0.1	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.1	0.1	-0.1	0.0	0.0	0.0	-0.1	-0.1	0.1	-0.1	0.1	-0.1	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	-0.1	-0.1	0.1	0.0	0.0	0.0	0.0	0.0	-0.2	0.0	0.0	0.0	0.0	0.2	0.0
0.0	0.2	0.0	0.1	0.1	0.1	0.1	-0.1	-0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.1	-0.2	-0.2	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2	0.0	0.0	0.1	0.1	0.1
0.1	0.1	0.1	-0.1	0.1	-0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	-0.1	-0.1	-0.2	-0.2	0.2	0.0	0.0	0.0	0.0	0.0	0.2	0.1	0.1	0.1	0.2	-0.2	-0.2	0.0	0.0	0.0
0.0	0.0	0.0	-0.1	0.1	-0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2	0.0	0.0	0.0	0.2	-0.1	-0.1	0.1	0.0	0.0	0.0	0.0	-0.2	0.0	-0.1	0.1	-0.1	0.1	-0.1	-0.1
0.2	0.0	0.0	0.0	0.0	0.2	0.1	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.1	0.1	0.1	0.0	0.0	0.0	0.1	-0.1	-0.1	0.1	-0.1	-0.1
0.2	0.4	0.2	0.0	0.2	0.0	0.2	0.2	0.2	0.0	0.0	0.0	0.1	0.1	0.1	0.1	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.1	0.1	-0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.1	-0.1	-0.1	0.1	-0.1	-0.1	0.0	0.0	0.0	0.0	-0.2	0.0	-0.1	-0.1	0.1	0.2	0.0	0.0	0.0	0.0	0.0	0.1	-0.1	-0.1	-0.1	0.1	-0.1
0.0	0.0	0.2	-0.1	-0.1	0.1	0.1	0.1	0.1	0.1	-0.1	-0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.1	0.1	0.1	0.1	-0.1	-0.1	0.0	0.0	0.0	-0.1	0.1	-0.1
-0.1	0.1	-0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2	0.0	0.0	0.0	0.0	0.1	-0.1	-0.1	0.1	-0.1	-0.1	0.0	-0.2	0.0	-0.2	0.0	0.0	0.0	0.0	0.0	-0.1	-0.1	0.1
0.0	0.0	0.0	-0.1	-0.1	0.1	-0.1	-0.1	0.1	-0.2	0.2	-0.2	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	-0.2	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2	0.0	0.0	0.0	0.0	-0.1	0.1	-0.1	-0.1	-0.1	0.1	-0.1	-0.1	0.1	-0.1	0.1	-0.1	-0.1	-0.1	0.1	0.0	0.0	-0.2	0.1	-0.1	-0.1
0.0	0.0	-0.2	0.1	-0.1	-0.1	0.0	0.0	0.0	0.1	0.1	0.1	-0.1	0.1	-0.1	-0.2	0.0	0.0	0.0	0.0	0.0	-0.1	0.1	-0.1	0.1	0.1	0.1	0.1	-0.1	-0.1	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.1	0.1	-0.1	-0.1	0.0	0.0	0.0	0.0	0.0	-0.2	-0.1	-0.1	0.1	-0.2	0.0	0.0	-0.1	-0.1	0.1	0.1	-0.1	-0.1	0.1	-0.1	-0.1
0.0	0.0	0.2	0.0	-0.2	0.0	0.0	0.0	0.0	0.1	-0.1	-0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.1	0.0	0.0	0.0	0.1	0.1	0.1	0.0	0.0	0.0	-0.1	-0.1	0.1	0.0	0.0	-0.2
0.1	0.1	0.1	-0.2	0.2	-0.2	0.1	0.1	0.1	-0.1	-0.1	0.1	0.0	0.0	0.0	-0.2	0.0	0.0	0.1	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	-0.1	0.1	-0.1	0.1	0.1	0.1	0.0	0.0	0.0
0.1	0.1	0.1	-0.1	0.1	-0.1	0.0	0.2	0.0	-0.1	0.1	-0.1	0.1	0.1	0.1	-0.1	-0.1	0.1	0.0	0.0	0.0	0.1	0.1	0.1	0.0	0.0	0.0	0.2	-0.2	-0.2	0.0	0.0	0.0	0.0	0.0	0.0
0.1	0.1	0.1	-0.1	0.1	-0.1	0.1	0.1	0.1	-0.3	0.1	-0.1	0.1	0.1	0.1	-0.2	0.2	-0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1	0.1	-0.1	0.0	0.0	0.0
0.1	-0.1	-0.1	-0.1	-0.1	0.1	0.0	0.0	0.0	-0.1	0.1	0.1	-0.1	0.1	-0.1	0.1	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1	-0.1	0.1	-0.2	0.2	-0.2
0.1	-0.1	-0.1	0.2	0.2	0.2	0.0	0.2	0.0	0.1	-0.1	-0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.2	0.2	-0.1	-0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	-0.1	-0.1
0.0	0.2	0.0	-0.1	0.1	-0.1	0.0	0.0	0.0	0.0	0.0	0.0	-0.2	0.2	-0.2	0.3	-0.1	-0.1	-0.2	0.2	-0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.1	-0.1	-0.1	-0.1	-0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2	0.0	0.1	-0.1	-0.1	-0.1	0.1	-0.1	0.1	-0.1	-0.1	0.0	0.0	0.2	-0.1	-0.1	0.1
-0.1	0.1	-0.1	0.0	0.0	0.0	0.0	0.0	0.0	-0.1	0.1	-0.1	0.0	-0.2	0.0	0.0	0.0	0.0	-0.1	0.1	-0.1	0.1	-0.1	-0.1	0.0	0.2	0.0	0.1	-0.1	-0.1	0.0	0.0	0.0	-0.1	-0.1	0.1
-0.1	0.1	-0.1	0.0	0.0	0.0	0.1	0.1	0.1	0.0	0.0	0.0	-0.1	-0.1	0.1	0.0	0.0	0.0	-0.1	-0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	-0.2	0.0	0.0	0.0	0.0	0.2	0.0	-0.2	0.0
-0.1	0.1	-0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1	-0.1	0.1	0.1	0.1	0.1	-0.1	-0.1	0.1	0.0	0.0	0.0	-0.1	-0.1	0.1	-0.2	0.0	0.0	0.0	0.0	-0.2	-0.1	-0.1	0.1
0.1	-0.1	-0.1	0.0	0.0	0.0	0.1	-0.1	-0.1	0.1	-0.1	-0.1	0.0	0.0	0.0	-0.1	0.1	-0.1	-0.1	0.1	-0.1	0.0	0.0	0.2	0.0	0.0	0.0	-0.1	-0.1	0.1	-0.1	0.1	-0.1	0.1	0.1	0.1
-0.1	0.1	-0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	-0.1	-0.1	0.1	-0.1	0.1	-0.1	-0.1	-0.1	0.1	0.0	0.0	0.0	0.1	0.1	0.1	0.0	0.0	0.0	0.0	0.0	-0.2	0.1	-0.1	-0.1
0.0	0.0	0.0	-0.1	-0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	-0.1	-0.1	0.1	0.0	0.0	0.0	-0.1	0.3	-0.1	-0.1	-0.1	0.1	0.0	0.0	0.0	0.1	-0.1	-0.1	0.0	0.0	0.0	0.1	-0.3	-0.1
0.0	0.0	0.0	0.1	-0.3	-0.1	0.0	0.0	0.0	0.2	0.2	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.1	0.0	0.0	0.0	-0.2	0.2	-0.2	0.1	0.1	0.1	0.0	0.0	0.0	-0.1	-0.1	0.1
0.1	0.1	0.1	0.1	-0.1	-0.1	0.2	0.0	0.0	0.0	0.0	0.0	0.2	0.2	0.2	0.0	0.0	0.0	-0.1	0.1	-0.3	0.0	0.0	0.0	0.1	-0.1	-0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.1	0.1	0.1	0.0	0.2	0.0	-0.1	-0.1	0.1	-0.1	0.1	-0.1	0.0	0.0	0.0	-0.1	-0.1	0.1	0.0	0.0	0.0	-0.1	-0.1	0.1	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	-0.1	0.1	-0.1
0.0	-0.2	0.0	0.0	0.0	0.0	0.1	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1	-0.1	0.1	0.0	0.0	0.0	0.1	-0.1	-0.1	-0.1	-0.1	0.1	0.1	-0.1	0.1	0.1	0.1	0.1
0.1	-0.3	-0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.1	0.1	0.1	0.1	-0.1	-0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	-0.1	0.1	-0.1	0.1	-0.1	-0.1
0.0	0.2	0.0	0.1	-0.1	-0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2	0.1	-0.1	-0.1	0.0	0.0	-0.2	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.1	-0.1	-0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.1	-0.1	-0.1	0.1	-0.1	-0.3	0.0	0.0	0.2	0.0	0.0	0.0	-0.1	-0.1	0.1	-0.1	0.1	-0.1	0.1	-0.1	-0.1
-0.1	-0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	-0.1	-0.1	0.1	-0.1	-0.1	-0.1	-0.1	0.1	0.0	0.0	0.0	0.0	-0.2	0.0	-0.2	0.0	0.0	-0.2	-0.2	0.2
0.0	-0.2	0.0	0.1	0.1	0.1	0.1	-0.1	-0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.2	0.2	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2	0.2	-0.2	0.0	0.0	0.0
0.2	-0.2	-0.2	-0.1	-0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.1	-0.1	-0.1	0.1	0.1	0.1	0.0	0.0	0.0	-0.1	0.1	-0.1	0.1	0.1	0.1	0.0	0.2	0.0	0.0	0.0	0.0	-0.1	-0.1	0.1
-0.1	0.1	-0.1	0.0	0.0	0.0	0.1	-0.1	-0.1	0.1	-0.1	-0.1	0.1	0.1	0.1	0.0	0.0	0.0	-0.1	-0.1	0.1	-0.1	-0.1	0.1	0.0	0.0	0.0	-0.1	-0.1	0.1	-0.1	-0.1	0.1	0.0	0.2	0.0
0.0	0.0	0.0	0.2	0.2	0.2	0.0	-0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.1	0.1	-0.1	-0.1	0.1	0.0	0.0	0.0	0.1	-0.1	-0.1	0.0	0.0	0.0	0.1	-0.1	-0.1
0.0	0.0	0.0	0.0	0.0	0.0	-0.1	-0.1	0.1	-0.2	0.2	-0.2	0.2	0.0	0.0	-0.1	-0.1	0.1	0.0	0.0	0.0	-0.1	0.1	-0.1	-0.1	0.1	-0.1	0.0	0.0	-0.2	0.0	0.0	0.0	0.0	0.0	0.0
0.1	0.1	-0.1	0.0	0.0	0.0	0.0	0.0	0.0	-0.1	-0.1	0.1	-0.1	-0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	-0.1	-0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	-0.1	-0.1	0.1	0.1	0.3	0.1
0.1	-0.3	-0.1	0.0	0.0	0.0	0.1	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1	-0.1	0.3	0.0	0.0	0.0	0.1	-0.1	-0.1	0.0	0.0	0.0	0.0	0.0	0.2
0.1	-0.1	-0.1	0.2	0.0	0.0	0.1	0.1	0.1	-0.1	0.1	-0.1	0.0	0.0	0.0	0.1	-0.1	-0.1	0.2	0.2	0.2	-0.1	0.1	-0.1	-0.1	0.1	-0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	-0.1	0.1	-0.1	0.0	0.0	0.0	-0.1	0.1	-0.1	0.0	0.0	0.0	-0.1	-0.1	-0.1	0.2	-0.2	-0.2	-0.2	0.2	-0.2	0.0	0.0	0.0	0.1	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0
-0.1	-0.1	0.1	0.0	0.0	0.0	0.1	-0.1	-0.1	0.1	-0.1	-0.1	-0.1	0.1	-0.1	-0.1	0.1	-0.1	-0.2	0.0	0.0	0.1	-0.1	-0.1	0.1	0.1	0.1	0.0	0.0	0.0	0.1	0.1	0.1	0.0	0.0	0.0
0.0	0.0	0.0	0.1	0.1	0.1	0.0	0.0	-0.2	-0.1	-0.1	0.1	-0.1	0.1	-0.1	-0.1	-0.1	0.1	0.0	0.2	0.0	0.1	0.1	0.1	0.0	0.0	0.0	0.1	-0.1	-0.1	0.0	0.0	0.0	0.0	0.0	0.0
-0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1	-0.1	0.1	0.0	0.0	-0.2	-0.1	-0.1	0.1	0.0	0.0	0.2
-0.2	-0.2	0.2	0.1	0.1	0.1	0.2	0.0	0.0	0.1	0.1	0.1	0.0	0.0	0.0	-0.1	0.1	-0.1	-0.1	-0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0
0.0	0.0	0.0	-0.1	-0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	-0.1	-0.1	0.2	0.0	0.2	-0.1	0.1	-0.1	0.1	-0.1	-0.1	0.0	0.0	0.0	0.1	-0.1	-0.1	0.1	-0.1	-0.1
-0.1	0.3	-0.1	0.1	-0.1	-0.1	0.1	-0.1	-0.1	0.0	0.0	0.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	-0.1	-0.1	-0.1	0.1	-0.1	0.1	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.2	-0.2	-0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1	-0.3	0.1	-0.1	-0.1	0.1	0.0	-0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.2
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2	0.1	-0.1	-0.1	-0.3	0.1	-0.1	0.0	0.0	0.0	0.1	-0.1	-0.1	-0.1	0.1	-0.1	-0.1	-0.1	0.1	-0.1	-0.1	0.1
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2	-0.2	0.2	0.0	0.0	0.0	-0.2	-0.2	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2	-0.2	0.2	-0.3	0.1	-0.1	-0.1	0.1	-0.1
-0.1	0.1	-0.1	-0.1	-0.1	0.1	0.1	-0.1	-0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.1	0.1	0.1	0.1	0.1	0.1	0.1	-0.1	-0.1	0.1	-0.1	-0.1	0.1	-0.1	-0.1
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2	-0.3	0.3	-0.3	0.1	0.1	0.3	0.0	0.0	0.0	-0.1	0.1	-0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1	0.1	-0.1
0.1	-0.1	-0.1	0.0	0.0	0.2	-0.1	-0.1	0.1	0.1	0.1	0.1	0.0	0.0	0.0	0.1	0.1	0.1	0.1	-0.1	-0.1	-0.1	0.1	-0.1	0.0	0.0	0.0	0.1	0.1	0.1	0.0	0.0	0.0	0.1	-0.1	-0.1
0.0	0.2	0.0	0.2	0.2	0.2	0.3	0.1	0.1	0.0	0.0	0.0	0.1	0.1	0.1	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	-0.1	-0.3	-0.1	0.1	-0.1	-0.1	-0.1	0.1	0.0	0.0	0.0	0.0	-0.2	0.0	-0.1	0.1	-0.1	-0.1	0.1	-0.1	0.0	0.0	0.0	-0.1	0.1	-0.1
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	-0.1	-0.1	0.0	-0.2	0.0	0.0	0.0	0.0	-0.1	0.1	-0.1	-0.1	-0.1	0.1	0.1	-0.1	-0.1	0.0	0.0	-0.2	0.0	0.0	0.0	-0.2	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1	0.1	-0.1	0.0	-0.2	0.0	0.0	0.0	0.0	-0.1	0.1	-0.1	0.1	-0.1	-0.1	0.0	-0.2	0.0	0.0	0.0	-0.2	0.0	0.0	0.0	-0.1	0.1	-0.1
0.0	0.0	0.0	-0.1	-0.1	0.1	0.0	0.0	0.0	-0.2	0.2	-0.2	0.2	-0.2	-0.2	0.0	0.0	0.0	0.1	0.1	0.1	0.0	0.0	0.0	0.0	-0.2	0.0	0.1	0.1	0.1	0.0	0.0	0.0	-0.1	0.1	-0.1
0.0	0.0	0.0	-0.1	0.1	-0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2	0.0	-0.1	-0.1	0.1	0.1	0.1	0.1	0.0	0.0	0.0	0.1	-0.1	-0.1	-0.1	0.1	-0.3	0.0	0.0	0.0	-0.1	-0.1	0.1
0.0	0.0	0.0	0.1	-0.1	-0.1	0.0	0.0	0.0	0.0	0.2	0.0	-0.2	0.0	0.0	0.1	-0.1	-0.1	-0.2	0.2	-0.2	0.0	0.0	0.0	0.1	-0.1	-0.1	0.0	0.0	0.0	0.0	0.0	0.0	-0.1	0.1	-0.1
0.0	0.0	-0.2	0.0	0.0	-0.2	-0.1	0.1	-0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	-0.1	-0.1	0.1	0.1	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2	-0.1	0.1	-0.1	-0.1	-0.1	0.1	-0.1	-0.1	0.1	0.0	0.0	0.0	-0.1	0.1	-0.1	-0.1	-0.1	0.1	0.0	-0.2	0.0	0.1	-0.1	-0.1
0.0	0.0	0.0	-0.1	-0.1	0.1	0.0	0.0	0.0	0.0	0.2	0.0	0.1	-0.1	-0.1	-0.1	0.1	-0.1	0.1	-0.1	-0.1	-0.1	0.1	-0.1	-0.1	-0.1	0.1	0.1	0.1	0.1	0.0	0.0	0.0	0.1	-0.1	-0.1
